feature_name,feature_family,family,feature_source,operator_name,operator_type,is_true_curve_feature,is_proxy_feature,uses_raw_cycles_interpolated,uses_summary,uses_protocol,cycle_indices,step_type,x_axis,y_signal,requested_signal,resolved_signal,aggregation,transform,description,program_id,cycle_index_convention
charge_energy_difference_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,difference,difference,,scalar_baseline,raw_zero_based
charge_energy_ratio_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,ratio,ratio,,scalar_baseline,raw_zero_based
charge_energy_relative_difference_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
charge_energy_log_abs_difference_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
charge_energy_difference_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_energy,charge_energy,charge_energy,difference,difference,,scalar_baseline,raw_zero_based
charge_energy_ratio_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_energy,charge_energy,charge_energy,ratio,ratio,,scalar_baseline,raw_zero_based
charge_energy_relative_difference_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_energy,charge_energy,charge_energy,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
charge_energy_log_abs_difference_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_energy,charge_energy,charge_energy,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
charge_energy_difference_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_energy,charge_energy,charge_energy,difference,difference,,scalar_baseline,raw_zero_based
charge_energy_ratio_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_energy,charge_energy,charge_energy,ratio,ratio,,scalar_baseline,raw_zero_based
charge_energy_relative_difference_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_energy,charge_energy,charge_energy,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
charge_energy_log_abs_difference_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_energy,charge_energy,charge_energy,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
